date,up_count,down_count,flat_count,limit_up,limit_down,red_ratio,touch_down,zt_fail_count,hb_wave10,median_chg,avg_price,connect_hl,connect_2b,fc_ratio,zt_fail_ratio,zt_prev_ret
2016-06-23,758.0,1556.0,74.0,25.0,4.0,32.7571305099395,,,,,,,,,,
2016-06-24,500.0,1856.0,40.0,30.0,0.0,21.22241086587436,,,,,,,,,,
2016-06-27,2313.0,64.0,14.0,42.0,0.0,97.30753050063105,,,,,,,,,,
2016-06-28,1716.0,576.0,106.0,44.0,1.0,74.86910994764398,,,,,,,,,,
2016-06-29,1143.0,1154.0,99.0,28.0,0.0,49.76055724858512,,,,,,,,,,
2016-06-30,1080.0,1185.0,133.0,24.0,8.0,47.682119205298015,,,,,,,,,,
2016-07-01,892.0,1358.0,153.0,20.0,0.0,39.644444444444446,,,,,,,,,,
2016-07-04,2268.0,114.0,21.0,52.0,1.0,95.21410579345088,,,,,,,,,,
2016-07-05,1372.0,925.0,111.0,37.0,0.0,59.73008271658685,,,,,,,,,,
2016-07-06,1219.0,1075.0,115.0,52.0,1.0,53.138622493461206,,,,,,,,,,
2016-07-07,1042.0,1266.0,105.0,38.0,3.0,45.14731369150781,,,,,,,,,,
2016-07-08,857.0,1441.0,114.0,23.0,2.0,37.293298520452566,,,,,,,,,,
2016-07-11,797.0,1502.0,119.0,29.0,9.0,34.66724662896912,,,,,,,,,,
2016-07-12,1805.0,562.0,54.0,37.0,1.0,76.25686523024926,,,,,,,,,,
2016-07-13,1594.0,738.0,88.0,24.0,1.0,68.3533447684391,,,,,,,,,,
2016-07-14,1103.0,1202.0,118.0,22.0,0.0,47.85249457700651,,,,,,,,,,
2016-07-15,825.0,1486.0,100.0,23.0,2.0,35.69883167459974,,,,,,,,,,
2016-07-18,786.0,1576.0,63.0,24.0,5.0,33.27688399661304,,,,,,,,,,
2016-07-19,1478.0,847.0,103.0,23.0,3.0,63.56989247311829,,,,,,,,,,
2016-07-20,974.0,1306.0,144.0,22.0,2.0,42.719298245614034,,,,,,,,,,
2016-07-21,1104.0,1163.0,161.0,26.0,3.0,48.69872077635642,,,,,,,,,,
2016-07-22,507.0,1864.0,60.0,11.0,3.0,21.38338253901308,,,,,,,,,,
2016-07-25,1268.0,1029.0,131.0,23.0,2.0,55.202437962559856,,,,,,,,,,
2016-07-26,2145.0,238.0,52.0,13.0,1.0,90.01258917331096,,,,,,,,,,
2016-07-27,156.0,2268.0,13.0,15.0,53.0,6.435643564356436,,,,,,,,,,
2016-07-28,1115.0,1230.0,98.0,15.0,7.0,47.54797441364605,,,,,,,,,,
2016-07-29,680.0,1674.0,81.0,11.0,4.0,28.88700084961767,,,,,,,,,,
2016-08-01,527.0,1858.0,53.0,10.0,21.0,22.09643605870021,,,,,,,,,,
2016-08-02,2058.0,320.0,80.0,19.0,3.0,86.54331370899916,,,,,,,,,,
2016-08-03,1354.0,978.0,123.0,33.0,0.0,58.061749571183526,,,,,,,,,,
2016-08-04,1612.0,698.0,142.0,14.0,0.0,69.78354978354979,,,,,,,,,,
2016-08-05,643.0,1692.0,121.0,12.0,1.0,27.537473233404715,,,,,,,,,,
2016-08-08,2044.0,361.0,58.0,24.0,2.0,84.989604989605,,,,,,,,,,
2016-08-09,1969.0,392.0,111.0,24.0,0.0,83.39686573485811,,,,,,,,,,
2016-08-10,737.0,1618.0,120.0,17.0,0.0,31.29511677282378,,,,,,,,,,
2016-08-11,303.0,2132.0,40.0,12.0,0.0,12.4435318275154,,,,,,,,,,
2016-08-12,2159.0,275.0,44.0,22.0,0.0,88.70172555464256,,,,,,,,,,
2016-08-15,2426.0,34.0,14.0,30.0,0.0,98.6178861788618,,,,,,,,,,
2016-08-16,1616.0,712.0,151.0,35.0,1.0,69.41580756013745,,,,,,,,,,
2016-08-17,1304.0,1029.0,149.0,37.0,0.0,55.893699099871405,,,,,,,,,,
2016-08-18,978.0,1382.0,124.0,29.0,0.0,41.440677966101696,,,,,,,,,,
2016-08-19,1130.0,1216.0,137.0,33.0,0.0,48.16709292412617,,,,,,,,,,
2016-08-22,538.0,1898.0,54.0,34.0,8.0,22.08538587848933,,,,,,,,,,
2016-08-23,1392.0,968.0,129.0,23.0,1.0,58.98305084745763,,,,,,,,,,
2016-08-24,1299.0,1079.0,118.0,30.0,0.0,54.62573591253154,,,,,,,,,,
2016-08-25,704.0,1740.0,40.0,23.0,1.0,28.80523731587561,,,,,,,,,,
2016-08-26,1398.0,919.0,166.0,25.0,0.0,60.33664220975399,,,,,,,,,,
2016-08-29,1377.0,981.0,120.0,25.0,3.0,58.396946564885496,,,,,,,,,,
2016-08-30,1103.0,1222.0,162.0,16.0,1.0,47.44086021505377,,,,,,,,,,
2016-08-31,1216.0,1111.0,162.0,16.0,1.0,52.25612376450365,,,,,,,,,,
2016-09-01,551.0,1857.0,84.0,20.0,2.0,22.88205980066445,,,,,,,,,,
2016-09-02,902.0,1455.0,135.0,19.0,4.0,38.26898599915146,,,,,,,,,,
2016-09-05,1452.0,861.0,184.0,26.0,0.0,62.77561608300908,,,,,,,,,,
2016-09-06,2200.0,233.0,59.0,30.0,1.0,90.42334566378956,,,,,,,,,,
2016-09-07,965.0,1390.0,138.0,24.0,0.0,40.976645435244166,,,,,,,,,,
2016-09-08,1437.0,911.0,148.0,24.0,2.0,61.20102214650767,,,,,,,,,,
2016-09-09,584.0,1840.0,68.0,27.0,2.0,24.09240924092409,,,,,,,,,,
2016-09-12,204.0,2264.0,19.0,12.0,5.0,8.26580226904376,,,,,,,,,,
2016-09-13,1760.0,621.0,105.0,29.0,4.0,73.91852162956741,,,,,,,,,,
2016-09-14,776.0,1595.0,113.0,24.0,4.0,32.728806410797134,,,,,,,,,,
2016-09-19,2207.0,211.0,62.0,27.0,0.0,91.2737799834574,,,,,,,,,,
2016-09-20,973.0,1382.0,135.0,22.0,0.0,41.31634819532909,,,,,,,,,,
2016-09-21,1360.0,934.0,190.0,16.0,2.0,59.28509154315606,,,,,,,,,,
2016-09-22,1530.0,760.0,197.0,22.0,0.0,66.8122270742358,,,,,,,,,,
2016-09-23,832.0,1531.0,118.0,19.0,3.0,35.209479475243334,,,,,,,,,,
2016-09-26,220.0,2249.0,21.0,12.0,10.0,8.910490076954233,,,,,,,,,,
2016-09-27,1913.0,490.0,95.0,20.0,3.0,79.60882230545153,,,,,,,,,,
2016-09-28,806.0,1552.0,141.0,10.0,0.0,34.18150975402884,,,,,,,,,,
2016-09-29,1438.0,863.0,202.0,13.0,2.0,62.49456757931334,,,,,,,,,,
2016-09-30,1618.0,713.0,175.0,13.0,1.0,69.41226941226941,,,,,,,,,,
2016-10-10,2328.0,162.0,17.0,28.0,0.0,93.49397590361446,,,,,,,,,,
2016-10-11,1547.0,777.0,178.0,28.0,0.0,66.56626506024097,,,,,,,,,,
2016-10-12,1083.0,1301.0,133.0,25.0,0.0,45.42785234899328,,,,,,,,,,
2016-10-13,1105.0,1257.0,159.0,33.0,0.0,46.78238780694327,,,,,,,,,,
2016-10-14,1008.0,1400.0,116.0,20.0,0.0,41.86046511627907,,,,,,,,,,
2016-10-17,534.0,1933.0,63.0,26.0,0.0,21.645723550871505,,,,,,,,,,
2016-10-18,2388.0,105.0,34.0,28.0,0.0,95.78820697954272,,,,,,,,,,
2016-10-19,900.0,1500.0,126.0,26.0,0.0,37.5,,,,,,,,,,
2016-10-20,1243.0,1154.0,129.0,23.0,1.0,51.85648727576137,,,,,,,,,,
2016-10-21,794.0,1644.0,89.0,18.0,1.0,32.56767842493847,,,,,,,,,,
2016-10-24,1981.0,469.0,87.0,30.0,0.0,80.85714285714286,,,,,,,,,,
2016-10-25,1432.0,975.0,128.0,30.0,0.0,59.493144993768176,,,,,,,,,,
2016-10-26,839.0,1646.0,63.0,25.0,1.0,33.7625754527163,,,,,,,,,,
2016-10-27,1142.0,1271.0,138.0,25.0,0.0,47.32697886448404,,,,,,,,,,
2016-10-28,586.0,1909.0,60.0,22.0,5.0,23.48697394789579,,,,,,,,,,
2016-10-31,1182.0,1260.0,111.0,26.0,4.0,48.4029484029484,,,,,,,,,,
2016-11-01,2193.0,265.0,97.0,41.0,1.0,89.21887713588283,,,,,,,,,,
2016-11-02,669.0,1825.0,59.0,32.0,4.0,26.82437850842021,,,,,,,,,,
2016-11-03,1747.0,691.0,123.0,42.0,0.0,71.65709598031174,,,,,,,,,,
2016-11-04,1039.0,1422.0,104.0,33.0,5.0,42.21861032100772,,,,,,,,,,
2016-11-07,1211.0,1230.0,125.0,27.0,2.0,49.61081523965588,,,,,,,,,,
2016-11-08,1746.0,690.0,125.0,30.0,0.0,71.67487684729063,,,,,,,,,,
2016-11-09,618.0,1880.0,62.0,39.0,1.0,24.73979183346677,,,,,,,,,,
2016-11-10,2394.0,136.0,33.0,51.0,0.0,94.62450592885376,,,,,,,,,,
2016-11-11,1549.0,923.0,90.0,46.0,0.0,62.66181229773464,,,,,,,,,,
2016-11-14,1458.0,990.0,117.0,38.0,3.0,59.55882352941176,,,,,,,,,,
2016-11-15,1476.0,959.0,128.0,32.0,0.0,60.616016427104725,,,,,,,,,,
2016-11-16,1037.0,1387.0,135.0,33.0,4.0,42.78052805280528,,,,,,,,,,
2016-11-17,910.0,1541.0,99.0,23.0,2.0,37.12770297837617,,,,,,,,,,
2016-11-18,879.0,1596.0,76.0,24.0,0.0,35.51515151515152,,,,,,,,,,
2016-11-21,1470.0,947.0,136.0,39.0,1.0,60.81919735208937,,,,,,,,,,
2016-11-22,1951.0,499.0,110.0,42.0,3.0,79.63265306122449,,,,,,,,,,
2016-11-23,679.0,1829.0,61.0,28.0,1.0,27.073365231259967,,,,,,,,,,
2016-11-24,754.0,1711.0,101.0,27.0,2.0,30.58823529411765,,,,,,,,,,
2016-11-25,1349.0,1115.0,101.0,22.0,3.0,54.74837662337663,,,,,,,,,,
2016-11-28,1087.0,1372.0,109.0,29.0,3.0,44.20496136640911,,,,,,,,,,
2016-11-29,570.0,1942.0,58.0,21.0,4.0,22.69108280254777,,,,,,,,,,
2016-11-30,1076.0,1407.0,101.0,21.0,5.0,43.33467579540878,,,,,,,,,,
2016-12-01,1674.0,792.0,119.0,32.0,1.0,67.88321167883211,,,,,,,,,,
2016-12-02,364.0,2188.0,37.0,25.0,2.0,14.263322884012538,,,,,,,,,,
2016-12-05,986.0,1512.0,91.0,22.0,18.0,39.47157726180945,,,,,,,,,,
2016-12-06,1423.0,1003.0,168.0,24.0,2.0,58.65622423742786,,,,,,,,,,
2016-12-07,2202.0,322.0,67.0,35.0,0.0,87.24247226624405,,,,,,,,,,
2016-12-08,594.0,1929.0,71.0,29.0,0.0,23.543400713436384,,,,,,,,,,
2016-12-09,907.0,1552.0,136.0,27.0,3.0,36.88491256608377,,,,,,,,,,
2016-12-12,112.0,2467.0,14.0,21.0,132.0,4.342768514928267,,,,,,,,,,
2016-12-13,1522.0,938.0,140.0,38.0,1.0,61.86991869918699,,,,,,,,,,
2016-12-14,762.0,1760.0,86.0,43.0,4.0,30.21411578112609,,,,,,,,,,
2016-12-15,2059.0,458.0,86.0,44.0,3.0,81.80373460468812,,,,,,,,,,
2016-12-16,1971.0,536.0,96.0,54.0,2.0,78.61986437973674,,,,,,,,,,
2016-12-19,1069.0,1421.0,113.0,45.0,5.0,42.93172690763053,,,,,,,,,,
2016-12-20,1213.0,1279.0,116.0,33.0,5.0,48.675762439807386,,,,,,,,,,
2016-12-21,2120.0,419.0,73.0,36.0,3.0,83.49743993698307,,,,,,,,,,
2016-12-22,991.0,1510.0,109.0,44.0,2.0,39.62415033986406,,,,,,,,,,
2016-12-23,458.0,2091.0,62.0,18.0,15.0,17.967830521773244,,,,,,,,,,
2016-12-26,1627.0,890.0,104.0,28.0,5.0,64.64044497417561,,,,,,,,,,
2016-12-27,1209.0,1264.0,155.0,38.0,1.0,48.88799029518803,,,,,,,,,,
2016-12-28,833.0,1645.0,150.0,20.0,5.0,33.61581920903955,,,,,,,,,,
2016-12-29,939.0,1530.0,163.0,20.0,3.0,38.03159173754557,,,,,,,,,,
2016-12-30,1343.0,1126.0,172.0,21.0,6.0,54.394491697043335,,,,,,,,,,
2017-01-03,2173.0,394.0,67.0,28.0,0.0,84.65134398130112,,,,,,,,,,
2017-01-04,2205.0,346.0,92.0,47.0,0.0,86.43669149353195,,,,,,,,,,
2017-01-05,1046.0,1450.0,144.0,37.0,2.0,41.907051282051285,,,,,,,,,,
2017-01-06,732.0,1809.0,105.0,27.0,11.0,28.80755608028335,,,,,,,,,,
2017-01-09,1696.0,846.0,102.0,35.0,3.0,66.71911880409127,,,,,,,,,,
2017-01-10,892.0,1623.0,131.0,39.0,4.0,35.46719681908549,,,,,,,,,,
2017-01-11,483.0,2089.0,77.0,27.0,5.0,18.779160186625194,,,,,,,,,,
2017-01-12,586.0,1985.0,87.0,24.0,8.0,22.79268767016725,,,,,,,,,,
2017-01-13,474.0,2123.0,66.0,20.0,8.0,18.25182903350019,,,,,,,,,,
2017-01-16,351.0,2287.0,22.0,21.0,52.0,13.305534495830171,,,,,,,,,,
2017-01-17,2026.0,545.0,92.0,36.0,5.0,78.80202255931545,,,,,,,,,,
2017-01-18,851.0,1674.0,142.0,39.0,7.0,33.70297029702971,,,,,,,,,,
2017-01-19,914.0,1612.0,139.0,21.0,9.0,36.18368962787015,,,,,,,,,,
2017-01-20,2529.0,111.0,31.0,44.0,2.0,95.79545454545456,,,,,,,,,,
2017-01-23,2172.0,410.0,97.0,38.0,1.0,84.12083656080557,,,,,,,,,,
2017-01-24,855.0,1694.0,138.0,36.0,2.0,33.54256571204394,,,,,,,,,,
2017-01-25,1670.0,826.0,189.0,30.0,5.0,66.90705128205127,,,,,,,,,,
2017-01-26,1950.0,595.0,152.0,22.0,1.0,76.62082514734774,,,,,,,,,,
2017-02-03,878.0,1683.0,128.0,25.0,6.0,34.283483014447484,,,,,,,,,,
2017-02-06,2283.0,307.0,98.0,40.0,0.0,88.14671814671814,,,,,,,,,,
2017-02-07,1061.0,1501.0,130.0,34.0,0.0,41.41295862607338,,,,,,,,,,
2017-02-08,2027.0,527.0,146.0,40.0,0.0,79.36570086139389,,,,,,,,,,
2017-02-09,1962.0,595.0,143.0,41.0,2.0,76.73054360578804,,,,,,,,,,
2017-02-10,1002.0,1601.0,99.0,45.0,6.0,38.49404533230887,,,,,,,,,,
2017-02-13,1958.0,607.0,139.0,37.0,2.0,76.33528265107212,,,,,,,,,,
2017-02-14,1028.0,1546.0,129.0,36.0,0.0,39.93783993783994,,,,,,,,,,
2017-02-15,661.0,1987.0,63.0,35.0,2.0,24.962235649546827,,,,,,,,,,
2017-02-16,1858.0,737.0,118.0,47.0,0.0,71.59922928709057,,,,,,,,,,
2017-02-17,618.0,2034.0,62.0,27.0,5.0,23.30316742081448,,,,,,,,,,
2017-02-20,1951.0,688.0,53.0,30.0,6.0,73.92951875710496,,,,,,,,,,
2017-02-21,2054.0,523.0,127.0,37.0,1.0,79.70508343034535,,,,,,,,,,
2017-02-22,1470.0,1089.0,141.0,38.0,1.0,57.444314185228606,,,,,,,,,,
2017-02-23,1189.0,1432.0,87.0,40.0,2.0,45.364364746280046,,,,,,,,,,
2017-02-24,1638.0,934.0,136.0,26.0,2.0,63.68584758942457,,,,,,,,,,
2017-02-27,664.0,1981.0,62.0,21.0,4.0,25.103969754253303,,,,,,,,,,
2017-02-28,1733.0,809.0,164.0,29.0,4.0,68.17466561762392,,,,,,,,,,
2017-03-01,1382.0,1146.0,183.0,29.0,5.0,54.66772151898734,,,,,,,,,,
2017-03-02,695.0,1937.0,82.0,20.0,1.0,26.40577507598784,,,,,,,,,,
2017-03-03,1419.0,1151.0,145.0,15.0,4.0,55.21400778210117,,,,,,,,,,
2017-03-06,2375.0,277.0,65.0,22.0,1.0,89.5550527903469,,,,,,,,,,
2017-03-07,1474.0,1088.0,161.0,23.0,0.0,57.53317720530835,,,,,,,,,,
2017-03-08,789.0,1814.0,117.0,19.0,2.0,30.31117940837495,,,,,,,,,,
2017-03-09,657.0,1994.0,72.0,17.0,1.0,24.78310071671068,,,,,,,,,,
2017-03-10,1167.0,1377.0,181.0,21.0,1.0,45.87264150943396,,,,,,,,,,
2017-03-13,2020.0,609.0,98.0,23.0,2.0,76.83529859262077,,,,,,,,,,
2017-03-14,973.0,1632.0,126.0,26.0,1.0,37.35124760076776,,,,,,,,,,
2017-03-15,1043.0,1525.0,164.0,27.0,3.0,40.61526479750779,,,,,,,,,,
2017-03-16,2422.0,237.0,71.0,38.0,1.0,91.08687476494924,,,,,,,,,,
2017-03-17,550.0,2118.0,68.0,23.0,2.0,20.614692653673163,,,,,,,,,,
2017-03-20,1679.0,949.0,99.0,25.0,2.0,63.888888888888886,,,,,,,,,,
2017-03-21,1368.0,1226.0,144.0,32.0,1.0,52.73708558211256,,,,,,,,,,
2017-03-22,893.0,1772.0,69.0,31.0,1.0,33.50844277673546,,,,,,,,,,
2017-03-23,1210.0,1420.0,112.0,33.0,3.0,46.00760456273764,,,,,,,,,,
2017-03-24,1592.0,1028.0,123.0,37.0,2.0,60.76335877862596,,,,,,,,,,
2017-03-27,1033.0,1599.0,113.0,32.0,1.0,39.24772036474164,,,,,,,,,,
2017-03-28,958.0,1640.0,146.0,31.0,4.0,36.87451886066205,,,,,,,,,,
2017-03-29,727.0,1942.0,84.0,36.0,9.0,27.238666167103787,,,,,,,,,,
2017-03-30,388.0,2322.0,43.0,27.0,16.0,14.317343173431734,,,,,,,,,,
2017-03-31,1671.0,972.0,110.0,26.0,23.0,63.22360953461976,,,,,,,,,,
2017-04-05,2528.0,192.0,28.0,84.0,2.0,92.94117647058825,,,,,,,,,,
2017-04-06,1352.0,1245.0,149.0,53.0,3.0,52.06006931074316,,,,,,,,,,
2017-04-07,1083.0,1546.0,129.0,44.0,4.0,41.19437048307341,,,,,,,,,,
2017-04-10,731.0,1960.0,53.0,52.0,41.0,27.16462281679673,,,,,,,,,,
2017-04-11,1830.0,821.0,95.0,63.0,5.0,69.03055450773293,,,,,,,,,,
2017-04-12,709.0,1961.0,88.0,50.0,37.0,26.55430711610487,,,,,,,,,,
2017-04-13,1577.0,1027.0,147.0,35.0,7.0,60.56067588325653,,,,,,,,,,
2017-04-14,441.0,2257.0,56.0,18.0,10.0,16.345441067457376,,,,,,,,,,
2017-04-17,643.0,2071.0,57.0,16.0,94.0,23.691967575534267,,,,,,,,,,
2017-04-18,690.0,2007.0,76.0,16.0,30.0,25.583982202447164,,,,,,,,,,
2017-04-19,911.0,1818.0,53.0,23.0,23.0,33.38219127885672,,,,,,,,,,
2017-04-20,1044.0,1626.0,96.0,15.0,19.0,39.10112359550561,,,,,,,,,,
2017-04-21,1097.0,1531.0,145.0,17.0,25.0,41.7427701674277,,,,,,,,,,
2017-04-24,364.0,2376.0,29.0,14.0,72.0,13.284671532846716,,,,,,,,,,
2017-04-25,1738.0,885.0,153.0,29.0,8.0,66.26000762485702,,,,,,,,,,
2017-04-26,1651.0,986.0,142.0,35.0,9.0,62.60902540766023,,,,,,,,,,
2017-04-27,1821.0,868.0,91.0,37.0,7.0,67.72034213462254,,,,,,,,,,
2017-04-28,1752.0,871.0,157.0,32.0,7.0,66.79374761723219,,,,,,,,,,
2017-05-02,1204.0,1437.0,127.0,33.0,16.0,45.58879212419538,,,,,,,,,,
2017-05-03,1239.0,1412.0,136.0,35.0,12.0,46.73708034703885,,,,,,,,,,
2017-05-04,855.0,1796.0,135.0,31.0,4.0,32.25198038476047,,,,,,,,,,
2017-05-05,540.0,2179.0,62.0,16.0,14.0,19.86024273630011,,,,,,,,,,
2017-05-08,459.0,2259.0,69.0,15.0,50.0,16.887417218543046,,,,,,,,,,
2017-05-09,1999.0,689.0,97.0,18.0,13.0,74.36755952380952,,,,,,,,,,
2017-05-10,402.0,2331.0,52.0,20.0,19.0,14.709110867178923,,,,,,,,,,
2017-05-11,1093.0,1621.0,83.0,24.0,22.0,40.27266028002948,,,,,,,,,,
2017-05-12,1134.0,1512.0,146.0,28.0,12.0,42.85714285714285,,,,,,,,,,
2017-05-15,1419.0,1183.0,186.0,32.0,7.0,54.53497309761721,,,,,,,,,,
2017-05-16,2588.0,163.0,32.0,44.0,1.0,94.0748818611414,,,,,,,,,,
2017-05-17,1514.0,1102.0,170.0,37.0,2.0,57.87461773700306,,,,,,,,,,
2017-05-18,737.0,1956.0,97.0,25.0,19.0,27.367248421834383,,,,,,,,,,
2017-05-19,1147.0,1512.0,144.0,26.0,7.0,43.13651748777736,,,,,,,,,,
2017-05-22,414.0,2346.0,47.0,18.0,36.0,15.0,,,,,,,,,,
2017-05-23,336.0,2441.0,33.0,11.0,75.0,12.099387828592006,,,,,,,,,,
2017-05-24,1847.0,833.0,133.0,23.0,19.0,68.9179104477612,,,,,,,,,,
2017-05-25,2001.0,695.0,110.0,26.0,12.0,74.22106824925817,,,,,,,,,,
2017-05-26,1324.0,1281.0,208.0,31.0,7.0,50.8253358925144,,,,,,,,,,
2017-05-31,1148.0,1473.0,193.0,19.0,6.0,43.80007630675315,,,,,,,,,,
2017-06-01,324.0,2441.0,42.0,11.0,62.0,11.717902350813745,,,,,,,,,,
2017-06-02,2177.0,536.0,93.0,33.0,9.0,80.24327312937707,,,,,,,,,,
2017-06-05,2130.0,536.0,136.0,23.0,0.0,79.89497374343586,,,,,,,,,,
2017-06-06,1862.0,772.0,168.0,20.0,4.0,70.6909643128322,,,,,,,,,,
2017-06-07,2745.0,50.0,12.0,50.0,1.0,98.21109123434704,,,,,,,,,,
2017-06-08,924.0,1732.0,150.0,32.0,2.0,34.78915662650602,,,,,,,,,,
2017-06-09,1289.0,1351.0,171.0,28.0,2.0,48.82575757575758,,,,,,,,,,
2017-06-12,437.0,2332.0,42.0,14.0,9.0,15.781870711448176,,,,,,,,,,
2017-06-13,2505.0,238.0,67.0,31.0,1.0,91.3233685745534,,,,,,,,,,
2017-06-14,1275.0,1375.0,166.0,28.0,5.0,48.11320754716981,,,,,,,,,,
2017-06-15,2347.0,379.0,87.0,34.0,0.0,86.09684519442406,,,,,,,,,,
2017-06-16,899.0,1743.0,183.0,18.0,1.0,34.027252081756245,,,,,,,,,,
2017-06-19,2037.0,646.0,142.0,24.0,4.0,75.92247484159523,,,,,,,,,,
2017-06-20,1123.0,1529.0,179.0,18.0,7.0,42.34539969834088,,,,,,,,,,
2017-06-21,1261.0,1392.0,183.0,19.0,3.0,47.53109687146627,,,,,,,,,,
2017-06-22,366.0,2410.0,55.0,16.0,4.0,13.184438040345825,,,,,,,,,,
2017-06-23,1307.0,1371.0,161.0,13.0,2.0,48.8050784167289,,,,,,,,,,
2017-06-26,2450.0,313.0,74.0,23.0,0.0,88.67173362287369,,,,,,,,,,
2017-06-27,1377.0,1259.0,203.0,21.0,0.0,52.23823975720789,,,,,,,,,,
2017-06-28,619.0,2132.0,93.0,17.0,1.0,22.500908760450745,,,,,,,,,,
2017-06-29,1842.0,816.0,177.0,20.0,1.0,69.3002257336343,,,,,,,,,,
2017-06-30,1488.0,1184.0,162.0,18.0,0.0,55.68862275449101,,,,,,,,,,
2017-07-03,2126.0,587.0,127.0,17.0,0.0,78.36343531146332,,,,,,,,,,
2017-07-04,922.0,1790.0,131.0,14.0,1.0,33.99705014749262,,,,,,,,,,
2017-07-05,2251.0,455.0,141.0,19.0,2.0,83.18551367331855,,,,,,,,,,
2017-07-06,1196.0,1511.0,136.0,23.0,0.0,44.18175101588474,,,,,,,,,,
2017-07-07,1641.0,1024.0,176.0,25.0,2.0,61.57598499061913,,,,,,,,,,
2017-07-10,892.0,1832.0,113.0,10.0,8.0,32.74596182085169,,,,,,,,,,
2017-07-11,542.0,2234.0,69.0,11.0,6.0,19.524495677233432,,,,,,,,,,
2017-07-12,1152.0,1601.0,92.0,16.0,6.0,41.84525971667272,,,,,,,,,,
2017-07-13,1273.0,1424.0,147.0,22.0,3.0,47.20059325176121,,,,,,,,,,
2017-07-14,883.0,1839.0,126.0,12.0,7.0,32.43938280675974,,,,,,,,,,
2017-07-17,143.0,2691.0,11.0,10.0,352.0,5.045871559633028,,,,,,,,,,
2017-07-18,2000.0,739.0,99.0,30.0,7.0,73.01935012778387,,,,,,,,,,
2017-07-19,2279.0,463.0,95.0,44.0,2.0,83.11451495258935,,,,,,,,,,
2017-07-20,1434.0,1232.0,175.0,27.0,3.0,53.78844711177795,,,,,,,,,,
2017-07-21,1099.0,1597.0,151.0,20.0,4.0,40.76409495548962,,,,,,,,,,
2017-07-24,1864.0,863.0,128.0,23.0,1.0,68.35350201686835,,,,,,,,,,
2017-07-25,1009.0,1735.0,109.0,19.0,1.0,36.77113702623907,,,,,,,,,,
2017-07-26,1055.0,1676.0,124.0,24.0,0.0,38.63053826437203,,,,,,,,,,
2017-07-27,2263.0,538.0,65.0,20.0,1.0,80.79257408068547,,,,,,,,,,
2017-07-28,943.0,1798.0,122.0,19.0,0.0,34.4035023713973,,,,,,,,,,
2017-07-31,1707.0,990.0,170.0,42.0,0.0,63.29254727474972,,,,,,,,,,
2017-08-01,1362.0,1362.0,144.0,25.0,1.0,50.0,,,,,,,,,,
2017-08-02,591.0,2232.0,53.0,25.0,4.0,20.935175345377257,,,,,,,,,,
2017-08-03,1781.0,972.0,127.0,31.0,1.0,64.69306211405738,,,,,,,,,,
2017-08-04,868.0,1903.0,107.0,24.0,2.0,31.32443161313605,,,,,,,,,,
2017-08-07,2058.0,703.0,119.0,27.0,2.0,74.53821079319087,,,,,,,,,,
2017-08-08,1431.0,1293.0,160.0,25.0,4.0,52.5330396475771,,,,,,,,,,
2017-08-09,1337.0,1420.0,133.0,26.0,1.0,48.49474066013783,,,,,,,,,,
2017-08-10,683.0,2159.0,54.0,15.0,4.0,24.03237156931738,,,,,,,,,,
2017-08-11,500.0,2336.0,59.0,9.0,34.0,17.63046544428773,,,,,,,,,,
2017-08-14,2707.0,173.0,26.0,25.0,1.0,93.99305555555556,,,,,,,,,,
2017-08-15,1633.0,1100.0,173.0,22.0,3.0,59.7511891694109,,,,,,,,,,
2017-08-16,1916.0,874.0,118.0,13.0,3.0,68.67383512544802,,,,,,,,,,
2017-08-17,2043.0,734.0,128.0,23.0,0.0,73.56859920777818,,,,,,,,,,
2017-08-18,915.0,1881.0,111.0,20.0,2.0,32.72532188841202,,,,,,,,,,
2017-08-21,2167.0,612.0,135.0,26.0,0.0,77.97768981648075,,,,,,,,,,
2017-08-22,759.0,2074.0,78.0,23.0,0.0,26.79138722202612,,,,,,,,,,
2017-08-23,1026.0,1771.0,122.0,18.0,0.0,36.6821594565606,,,,,,,,,,
2017-08-24,782.0,2050.0,83.0,28.0,1.0,27.612994350282488,,,,,,,,,,
2017-08-25,2577.0,280.0,65.0,38.0,0.0,90.19950997549876,,,,,,,,,,
2017-08-28,2534.0,319.0,73.0,46.0,0.0,88.81878724150017,,,,,,,,,,
2017-08-29,1100.0,1674.0,152.0,29.0,2.0,39.65392934390771,,,,,,,,,,
2017-08-30,1334.0,1422.0,166.0,35.0,0.0,48.40348330914369,,,,,,,,,,
2017-08-31,1721.0,1031.0,170.0,34.0,0.0,62.53633720930233,,,,,,,,,,
2017-09-01,1688.0,1124.0,125.0,32.0,0.0,60.02844950213371,,,,,,,,,,
2017-09-04,1556.0,1243.0,135.0,26.0,5.0,55.591282600928906,,,,,,,,,,
2017-09-05,1283.0,1512.0,148.0,20.0,4.0,45.903398926654745,,,,,,,,,,
2017-09-06,1474.0,1326.0,142.0,24.0,1.0,52.642857142857146,,,,,,,,,,
2017-09-07,952.0,1857.0,129.0,22.0,0.0,33.89106443574226,,,,,,,,,,
2017-09-08,1425.0,1346.0,160.0,23.0,0.0,51.42547816672681,,,,,,,,,,
2017-09-11,2061.0,743.0,131.0,37.0,0.0,73.5021398002853,,,,,,,,,,
